Actual,Predicted_RF,Predicted_LR
200000.0,179226.58410381922,169073.62188249012
57496.0,68725.37739393939,81104.5334708818
98522.0,61025.084959521984,72273.45266934884
176000.0,144764.18774521668,136170.45813138236
143281.0,137445.14621428572,139218.48492115745
39837.0,81523.07416592022,78787.65676062855
30292.0,30935.139626921533,25534.052188726266
79246.0,52273.38235260586,47451.3103310021
200000.0,148685.14118782184,180104.6191642061
107000.0,142922.66555479067,130657.31541971143
74963.0,60422.219380857525,73737.74312149905
90000.0,98278.79927002208,128336.37152397574
45931.0,71273.88317156682,77135.87069347678
16063.0,43399.220593690276,47819.38043968332
93548.0,60988.13639285717,87533.19475052172
80317.0,102675.27164809604,93094.19382786012
96381.0,84649.40905696634,75343.81128096482
10000.0,138448.25557465001,140934.186127173
79082.0,90096.11755415333,91052.71139800969
170000.0,180430.70460479017,172270.53255679947
67466.0,80294.40146080799,73776.9939594835
135000.0,163814.6617082997,144004.54473878897
200000.0,173353.96476652034,151901.90737754226
10748.0,20615.899172946592,39314.40935097848
9088.0,15576.786426305158,20833.600224282294
69608.0,74919.53052464365,66697.03392633125
21418.0,62929.33776190477,97992.78250612208
102605.0,133519.67614177486,126026.79333657547
137770.0,150156.87243253965,143164.81031134704
54777.0,35418.388746392506,35226.4905687516
18197.0,40625.93996489051,42969.6051866858
139216.0,66497.09439035573,57606.340834144394
71750.0,78248.86874999998,80642.34245939569
42407.0,48844.8988799533,64376.090030595566
14540.0,20079.886495034585,22400.417545763623
140000.0,144764.18774521668,136170.45813138236
64254.0,65856.29022519593,73840.26999083016
140000.0,163814.6617082997,144004.54473878897
17569.0,56377.368494858,31801.32147465155
78069.0,114085.37662410882,111925.43744324359
26109.0,45092.6250622294,34104.08101192455
104092.0,114085.37662410882,111925.43744324359
24234.0,35286.50283981721,28667.68683168891
51403.0,52273.38235260586,47451.3103310021
77755.0,66804.87150655015,52151.76229544607
34805.0,61224.4136606789,53781.85564827407
99593.0,98825.86877425079,100476.16445601264
84983.0,71309.9743242715,74189.45782464903
200000.0,182973.89946716386,156602.35934198624
57442.0,46724.41438160919,68025.11668415894
28914.0,75400.62326190477,50204.85420094175
74963.0,112360.42403710177,97930.63134850879
45000.0,144923.6492963955,137434.46108024666
97451.0,126746.60969243257,78180.14718730125
75104.0,98138.84396987922,106905.39980162191
37910.0,73613.11422783078,70643.35931652086
38922.0,43422.45710168566,41184.0410450768
192441.0,128503.53490001668,111848.14531996852
150000.0,148685.14118782184,180104.6191642061
30000.0,77613.22642670434,119689.59416934218
74963.0,88282.20638392912,89508.44320564339
32127.0,71058.03708524811,67517.12113764227
186207.0,96071.1041071761,88166.86797519271
66993.0,50635.52723039983,57204.701308950374
29690.0,45092.6250622294,34104.08101192455
2921.0,7327.611474864357,18774.90869319772
39125.0,48908.960240065484,44536.422508167125
70679.0,53381.908698700405,38804.53297636852
62000.0,85249.3819800693,121256.41149082349
7159.0,12978.53228571429,20822.950480369618
66104.0,74920.67882011655,84839.32457291379
185000.0,117814.17093117282,136233.73416272903
220000.0,161590.9300542253,158105.90063212087
80317.0,73613.11422783078,70643.35931652086
32127.0,48123.4911946047,42202.07045293585
13632.0,62364.1832942444,45884.493009520775
160634.0,62340.93568783384,63119.483545815325
55862.0,86002.55235564172,83466.41601074874
28552.0,102201.432769829,99071.3131942153
42000.0,39693.171900014204,56039.52351266307
5500.0,62364.1832942444,45884.493009520775
10290.0,170654.8005833333,126012.77724464709
250000.0,140688.39107279072,133790.95006267406
136552.0,93191.72797220504,93558.17048254437
85672.0,126746.60969243257,78180.14718730125
72701.0,30571.607457129154,34998.232148960866
43315.0,62954.04228571429,65238.63387759981
110000.0,102825.67462580433,129903.18884545707
105517.0,99611.41691051796,85033.23333223007
250000.0,144764.18774521668,136170.45813138236
56757.0,87902.95981457431,102495.09775674804
43067.0,27519.460073926075,39940.42868616952
67433.0,64977.56403986972,62306.79279858836
47548.0,65475.22101858472,75922.47932291223
110000.0,152221.13436855123,139304.09277434502
133862.0,90595.01646918769,85247.06898787465
5346.0,19973.471720687652,34916.77175915152
85000.0,135193.16641150333,134603.64080990103
257015.0,76977.75748296278,72861.55420480763
126818.0,141458.31133333332,90749.89702539268
175000.0,182973.89946716386,156602.35934198624
110000.0,51483.08890018173,48205.43690525646
22489.0,29864.41695478498,52555.08018316374
57496.0,58554.6879990675,59105.81493879661
8665.0,24180.838231421953,36483.589080632846
35796.0,33804.63971319328,41284.133777459785
90000.0,98278.79927002208,128336.37152397574
120000.0,121402.04457186902,131470.0061669384
214179.0,100145.89445238093,88251.83672086315
70000.0,98278.79927002208,128336.37152397574
38552.0,60207.51458719059,58484.28731743557
46098.0,113721.22221016172,96257.26422843037
32127.0,71191.74359247094,56915.4902912367
96381.0,132002.48538167385,99361.4631137854
170000.0,135193.16641150333,134603.64080990103
70679.0,59524.936882785696,44581.578521644136
89222.0,71262.29705124696,85289.54297806112
74483.0,47285.27363159417,78765.96404630477
74963.0,81523.07416592022,78787.65676062855
53545.0,39388.3431741526,32537.26369044323
74963.0,70899.24377454002,40739.42040653107
78913.0,73867.71445238094,86723.99639649961
150000.0,152277.0917682217,137737.2754528637
180000.0,125300.79948481824,133036.82348841973
139216.0,59052.21621978251,55348.67296975538
58899.0,73519.60466813555,78540.72195527413
1623.0,9210.679287559666,27421.686047831296
101500.0,117814.17093117282,136233.73416272903
94426.0,93118.51920860127,96320.54025977703
44552.0,37709.17848809523,42937.10097289761
190000.0,162578.2850535575,150271.81402471426
11602.0,33006.695312747834,44380.95171938612
73035.0,61617.69268839606,51707.354530791796
64254.0,71210.64956177615,50953.01508264597
44690.0,64685.796954595906,80332.7813677861
137550.0,135760.4372451781,115059.07208620623
22800.0,45722.58636814469,45947.769040867446
30431.0,62402.84401970719,56471.08252658244
59586.0,64739.94568891816,68489.0933388432
198000.0,164510.85183036013,165939.98723952752
125000.0,162578.2850535575,150271.81402471426
64254.0,79554.58004890944,53183.779568458136
105517.0,88959.84050700194,81836.32265792075
179642.0,80121.59253345734,61552.666224334
125628.0,67481.23217415917,81533.50828530373
130000.0,135202.15069771864,141625.03667008068
107090.0,92938.32028306948,84807.99124119942
160000.0,161590.9300542253,158105.90063212087
151.0,117814.17093117282,136233.73416272903
161380.0,102201.432769829,99071.3131942153
132000.0,168333.6003929143,170640.43920397147
140000.0,171500.85114325074,173774.07384693413
48190.0,101837.03153165203,66316.39422012464
82458.0,113249.85868311266,86272.28169334964
112444.0,73613.11422783078,70643.35931652086
124138.0,107615.71554514713,92867.31993963667
23462.0,35826.65617715248,63788.641374399245
235597.0,90472.06560457259,78477.44592392746
83000.0,100884.08648558447,122823.22881230482
62656.0,66579.93400010199,60369.817887660916
40480.0,59167.25363879598,49081.40368383009
37325.0,31370.591024225763,40723.837346910186
18320.0,52273.38235260586,47451.3103310021
80317.0,74732.29339177489,89657.74481228045
64254.0,86659.73750330223,65026.34272366764
30026.0,67402.51724837662,47070.178597694496
132828.0,100409.98652321254,88103.59194384604
210000.0,163814.6617082997,144004.54473878897
64254.0,71613.3986033139,65027.46759740102
23996.0,19973.471720687652,34916.77175915152
649.0,75531.56893339557,75717.29814901257
260000.0,173353.96476652034,151901.90737754226
182052.0,61689.48663137303,71178.16249916109
205000.0,123488.9754940461,125956.86345526746
14540.0,10605.996019805114,16916.556920578994
150000.0,121402.04457186902,131470.0061669384
19387.0,15576.786426305158,20833.600224282294
110000.0,140688.39107279072,133790.95006267406
118163.0,64612.389345892065,53718.57961692739
97123.0,119665.79416666667,109923.44184610243
200000.0,135193.16641150333,134603.64080990103
48468.0,35037.78138236994,30234.504153170237
86271.0,59167.25363879598,49081.40368383009
47500.0,43422.45710168566,41184.0410450768
17118.0,64425.37754876144,55285.39693840871
53545.0,42383.31807936508,72784.29030830794
60000.0,163814.6617082997,144004.54473878897
72821.0,61444.58802797204,94899.74571299505
85672.0,43534.02786348159,40649.24099660755
155000.0,150647.66363159212,132224.13274119276
181857.0,121505.07,172997.61545083884
46662.0,32680.18052103723,34472.363994497246
8521.0,9210.679287559666,27421.686047831296
97500.0,176170.10872631325,161993.6618493379
52638.0,72533.98724948795,66668.88126918497
200000.0,142922.66555479067,130657.31541971143
9449.0,36141.92976141684,39617.22372359549
74963.0,50721.60526984129,51602.974381823784
70679.0,37611.886180813766,48841.72569885137
133833.0,95858.22791238494,111988.71347459026
62167.0,69388.80403679502,59985.84890285268
15013.0,16283.1690018762,29771.91203005328
59970.0,73613.11422783078,70643.35931652086
77021.0,83102.44517094019,75241.28441163371
32845.0,24180.838231421953,36483.589080632846
5869.0,40385.23426725659,54813.2932156287
100490.0,72533.98724948795,66668.88126918497
19476.0,43785.398417196026,36039.18131597857
55862.0,99611.41691051796,85033.23333223007
122000.0,125300.79948481824,133036.82348841973
130000.0,152979.9181178299,181671.4364856874
89222.0,120140.59307365953,99390.89887139302
8608.0,73973.77976190478,95673.18562223756
201104.0,104195.37601920306,86233.9602497477
80317.0,84622.00116666664,115029.63632859863
32810.0,19973.471720687652,34916.77175915152
214179.0,118821.80787301589,92281.50308063315
69608.0,87168.50993188733,80798.38981966315
61041.0,66307.41214682537,65013.47973224799
165000.0,176379.05262843907,164436.44594939283
38124.0,31095.559949162347,44685.74579672068
65000.0,85249.3819800693,121256.41149082349
160634.0,96565.68196218582,98909.34713453133
49261.0,50856.81104012819,57798.48377546521
44690.0,47285.27363159417,78765.96404630477
69608.0,85982.03756574151,80622.9312873562
47119.0,59727.604528796815,55612.57580336007
168000.0,157619.8646107412,161239.5352750835
53598.0,47113.37437487193,63592.6813698549
83000.0,152221.13436855123,139304.09277434502
53545.0,114033.26507936507,92778.34122266425
46049.0,19262.400392857144,45166.340084844334
107090.0,73311.75507297151,80609.89305477735
117000.0,121402.04457186902,131470.0061669384
160000.0,155086.4818007537,142501.00344865432
66036.0,72533.98724948795,66668.88126918497
36000.0,52273.38235260586,47451.3103310021
104000.0,121402.04457186902,131470.0061669384
40944.0,33075.763539571555,38269.15322224184
260000.0,176170.10872631325,161993.6618493379
85672.0,68578.85099999997,125545.2415997138
102883.0,79578.66158585859,64226.09716913002
29214.0,48388.955825631136,37605.99863745989
1504.0,24180.838231421953,36483.589080632846
97451.0,54905.37538461538,79155.72686930977
49261.0,44073.31471517669,55626.56366851309
138000.0,153773.07504684155,154159.57524193128
67466.0,52273.38235260586,47451.3103310021
36518.0,46009.91490722668,40739.63328042254
3896.0,36141.92976141684,39617.22372359549
200000.0,171500.85114325074,173774.07384693413
44978.0,54189.99683878993,57193.38098999441
50332.0,58033.597448232176,60327.015632957045
150000.0,158573.01367006556,154972.26598915824
50332.0,57350.72969489354,61893.83295443837
100000.0,78484.20910714289,46194.21181912086
15195.0,22090.636996211782,30297.780184516894
43546.0,23489.820243108832,42290.65466839151
46071.0,48283.966109643625,44191.768298237745
63199.0,71262.29705124696,85289.54297806112
150000.0,48952.736537878794,72847.56633965462
160634.0,71828.18792563716,71294.7368833263
82113.0,65521.363159009896,64749.57689864332
74483.0,102114.22081369703,89670.40926532735
32755.0,59656.18069047616,61771.413044461675
16063.0,64977.56403986972,62306.79279858836
257000.0,156584.9628730236,140870.91009582632
160367.0,116928.40388170164,114981.77996293116
173865.0,61217.41543287078,40371.35029784984
2.0,23090.588216480497,27836.811725999265
74963.0,71191.74359247094,56915.4902912367
48468.0,35286.50283981721,28667.68683168891
135000.0,152221.13436855123,139304.09277434502
53545.0,47406.512556653426,35670.89833340588
61251.0,89360.22870978984,82337.0544839982
93173.0,104933.47057448112,95816.43939380033
148703.0,111012.69676930492,104091.35083583697
51403.0,65856.29022519593,73840.26999083016
140000.0,153773.07504684155,154159.57524193128
91026.0,113695.66946245419,99424.73914513207
5072.0,27485.49932647909,30252.50631817693
80317.0,75890.28791766567,68044.52785619845
140000.0,157519.54229840683,142437.72741730764
85672.0,105389.08230699858,111896.00168563597
89222.0,134887.55584415584,132357.33865384743
63199.0,58535.678274898266,76642.76562342753
139216.0,53281.03302250527,69818.09897176852
93000.0,121402.04457186902,131470.0061669384
121400.0,59052.21621978251,55348.67296975538
20821.0,12817.349861496117,24703.177083036622
250000.0,152277.0917682217,137737.2754528637
87813.0,60438.702447411706,65942.90735207689
85000.0,134280.13134022852,127523.68077674878
37481.0,101076.02777491929,92642.07784860603
72121.0,113119.51058763245,105658.1681573183
69608.0,70899.24377454002,40739.42040653107
51403.0,72985.18149263404,68161.10224036366
95096.0,87141.8588886639,80559.65525600953
115245.0,113341.94693625074,93877.75615972208
110000.0,165596.0376303384,153405.44866767692
85672.0,118534.11655555558,105628.73239971069
128000.0,148071.12284046193,129090.4980982301
48468.0,36318.952330679036,38131.86679192351
81388.0,100809.90274390866,105176.61642045662
22680.0,81317.97141705519,67007.24476303233
39724.0,82593.46152879008,80269.50533643943
124230.0,99555.12288095242,105908.19386559595
72000.0,102825.67462580433,129903.18884545707
90000.0,98278.79927002208,128336.37152397574
21418.0,41885.82190148655,54059.746347031774
28386.0,28936.962623596828,41247.317076423475
67960.0,88296.66240997892,84705.46437186831
83200.0,80828.0798095238,82675.41797784556
64254.0,76197.50300651112,85498.8417841071
124000.0,135193.16641150333,134603.64080990103
53545.0,88728.674165786,77508.70781643305
80317.0,73519.60466813555,78540.72195527413
195000.0,152277.0917682217,137737.2754528637
60000.0,61055.49712018841,118906.18550860151
22489.0,65299.327666666664,96085.92332826977
145000.0,180715.36422062348,150335.09005606093
70200.0,64170.22978028705,52215.03832679273
109973.0,62364.1832942444,45884.493009520775
57496.0,58776.44560353535,70827.66276342023
38981.0,41199.986557720054,57811.522008044056
79000.0,131531.63852813854,149968.99965209726
90000.0,152221.13436855123,139304.09277434502
115000.0,162685.1418885421,192639.15773605666
18190.0,36141.92976141684,39617.22372359549
47119.0,72633.90782888996,63460.65027591969
237924.0,81722.5524373943,71306.05720228227
11876.0,39388.3431741526,32537.26369044323
59494.0,63217.836359030465,83272.50725143246
14083.0,19973.471720687652,34916.77175915152
107090.0,79349.37553205695,81674.35659823677
140000.0,148071.12284046193,129090.4980982301
33733.0,66109.56876751027,50140.324335419005
175000.0,70952.30857471279,49018.12765248342
27931.0,40983.09749467148,72435.41872903283
53545.0,90656.02859652441,71912.87790137596
150000.0,152277.0917682217,137737.2754528637
74351.0,90451.7117016884,89989.99494250507
95781.0,87141.8588886639,80559.65525600953
118000.0,166681.10847176024,145571.3620602703
8618.0,18944.765514797717,21125.1346754197
126124.0,104383.34474625187,86536.77462236471
37633.0,38990.86558200134,42216.05831808887
244750.0,166681.10847176024,145571.3620602703
93104.0,116464.7559508564,101392.25708995099
64254.0,63978.728754482094,66423.50164020053
64254.0,43914.90300890774,50848.84780756943
62069.0,59843.62916269841,76833.05632085977
5877.0,15273.773124919226,19266.782902800987
87813.0,91758.81864414258,77664.7551767005
107763.0,134280.13134022852,127523.68077674878
22500.0,53795.620773679955,44317.67568803946
113515.0,90472.06560457259,78477.44592392746
145000.0,121402.04457186902,131470.0061669384
275000.0,123488.9754940461,125956.86345526746
86897.0,93191.72797220504,93558.17048254437
80317.0,65051.31412038633,72725.56864860292
175000.0,146283.58888608034,135357.7673841554
38981.0,55408.93203571428,57255.5321476077
205000.0,160539.90833536882,147138.17938175163
60605.0,29509.08128243391,42814.1343979048
121011.0,100809.90274390866,105176.61642045662
160000.0,163617.91339578296,176970.98452124343
180000.0,166681.10847176024,145571.3620602703
52976.0,66138.98296518151,54472.70619118175
44611.0,57710.425129823256,75075.94830194622
57423.0,60785.85282359309,65792.91449061135
41871.0,72533.98724948795,66668.88126918497
5453.0,10605.996019805114,16916.556920578994
64254.0,97921.36661183264,94796.99670554615
1085.0,37214.93433788433,33386.7711387065
46101.0,69246.10515476191,74187.29752856756
51109.0,56310.79874997597,50584.944973964746
186207.0,109287.19174069002,113235.94511889387
19276.0,31095.559949162347,44685.74579672068
53533.0,82915.93242063494,136181.82383971778
53545.0,70935.06845658511,69790.07071945828
96000.0,70952.30857471279,49018.12765248342
124138.0,64739.94568891816,68489.0933388432
29985.0,61692.29866746764,57130.10495864773
59970.0,98999.05434109681,77476.2584118147
60702.0,59248.596095238085,116556.80153599141
65860.0,73613.11422783078,70643.35931652086
93000.0,156991.6623969264,144067.82077013564
105900.0,152221.13436855123,139304.09277434502
46071.0,43611.04201163651,49704.911009908676
67466.0,81187.05714260413,80107.53927675546
69608.0,129483.08557847713,102042.98177749396
107090.0,85822.57759745896,74428.37152628895
100000.0,121402.04457186902,131470.0061669384
132208.0,105829.76234113729,95807.04582328304
160000.0,157619.8646107412,161239.5352750835
76633.0,43422.45710168566,41184.0410450768
80000.0,166681.10847176024,145571.3620602703
120000.0,138448.25557465001,140934.186127173
68276.0,96071.1041071761,88166.86797519271
145000.0,163814.6617082997,144004.54473878897
58471.0,33006.695312747834,44380.95171938612
170000.0,160948.33502274659,148768.2727345796
2000.0,151018.05920062316,143191.853991562
161380.0,122925.50574218841,90424.53583958172
35000.0,53381.908698700405,38804.53297636852
180000.0,166681.10847176024,145571.3620602703
24751.0,57108.46964069264,23625.41674051179
220000.0,142922.66555479067,130657.31541971143
126000.0,125300.79948481824,133036.82348841973
35317.0,64425.37754876144,55285.39693840871
105000.0,111098.99888730943,124390.04613378615
53545.0,84074.4797146269,71384.91629324983
32127.0,30653.74759385528,36038.968442087105
75878.0,96297.81233333335,99258.5349683502
110000.0,157619.8646107412,161239.5352750835
46662.0,42378.27601802455,50140.537209310474
43448.0,64739.94568891816,68489.0933388432
98522.0,138287.85272771676,93157.46985920677
132500.0,140688.39107279072,133790.95006267406
39724.0,44224.99568518032,71652.01006829215
132260.0,142596.9444771062,129063.45441801514
35982.0,64684.93372969153,56852.21425989004
130000.0,117814.17093117282,136233.73416272903
56507.0,78467.63088992542,84476.85223083415
39986.0,35286.50283981721,28667.68683168891
75594.0,29509.08128243391,42814.1343979048
111724.0,95115.62621761803,86600.05065371138
210000.0,152221.13436855123,139304.09277434502
1377.0,29992.76872645959,38050.40640211416
96381.0,29992.76872645959,38050.40640211416
64254.0,63861.8424484127,48545.47876162745
73713.0,84158.39333333333,72904.3564595115
81388.0,75360.37468696666,75040.9969083478
148500.0,121402.04457186902,131470.0061669384
74963.0,19973.471720687652,34916.77175915152
14607.0,48388.955825631136,37605.99863745989
150000.0,190439.4823232324,176604.89411727973
57215.0,52948.89653979866,74002.23605051414
210000.0,151193.45432286954,149459.1232774873
42836.0,44073.31471517669,55626.56366851309
109071.0,127576.62510034404,117742.48832402156
92000.0,164644.58876650748,147201.45541309827
86897.0,99145.53482929303,91237.22658680868
104092.0,105832.19930788908,100957.71619287433
81388.0,88282.20638392912,89508.44320564339
78175.0,84649.40905696634,75343.81128096482
107090.0,82095.5088888889,69739.23988080095
69608.0,42252.99529015688,65950.30381616096
111527.0,111012.69676930492,104091.35083583697
93868.0,88341.07094087341,92736.68721166706
44978.0,87168.50993188733,80798.38981966315
130000.0,160539.90833536882,147138.17938175163
150000.0,182973.89946716386,156602.35934198624
54237.0,62890.65754761905,53755.3963179637
117931.0,125885.49370883727,110039.03444458455
250000.0,131993.64335860734,139367.3688056917
154303.0,131951.2219170274,120926.5534379915
91026.0,89519.65534523809,73466.65699027842
97000.0,138448.25557465001,140934.186127173
7876.0,10969.510396796713,17699.96558131966
59892.0,87692.56558044734,73961.29740638287
29995.0,55687.37596833462,47148.495958385094
61878.0,51514.65961111111,51137.27798426791
46924.0,48276.217949352584,65355.45869588057
37481.0,67144.64035519873,64950.20370090133
2034.0,60683.55672174,50648.22100531142
26767.0,40462.520102076254,74292.53964120556
81504.0,82488.82750396822,79272.29940041347
9168.0,24180.838231421953,36483.589080632846
124507.0,60683.55672174,50648.22100531142
1818.0,3148.67129207557,8269.779565945428
67000.0,161581.50070822987,139001.278401728
151449.0,120504.44477921692,96000.95458259931
60294.0,66663.2892112664,69802.51591214762
220000.0,98278.79927002208,128336.37152397574
115000.0,144764.18774521668,136170.45813138236
8521.0,20186.079314084513,31338.729351534603
14080.0,23090.588216480497,27836.811725999265
230000.0,163814.6617082997,144004.54473878897
160000.0,112430.3085476615,171394.56577822583
250000.0,166681.10847176024,145571.3620602703
15053.0,16765.481998890547,22691.95199690102
51403.0,47713.19232223333,46727.043234324075
140000.0,125300.79948481824,133036.82348841973
31985.0,43422.45710168566,41184.0410450768
51403.0,62340.93568783384,63119.483545815325
145020.0,66976.94041809576,67883.21154160597
156000.0,69478.6618030303,76760.6357409806
175000.0,174595.59426955084,161302.8113064302
33517.0,75828.9222172951,71622.72798180586
56222.0,58381.07242618491,53169.79170330512
15752.0,15273.773124919226,19266.782902800987
103000.0,152277.0917682217,137737.2754528637
120000.0,166681.10847176024,145571.3620602703
41765.0,66887.36316522946,49282.03048608811
92000.0,102825.67462580433,129903.18884545707
55687.0,16938.773501105123,33349.9544376702
36835.0,33006.695312747834,44380.95171938612
171343.0,104465.8379382839,87106.38600782008
28711.0,83315.7041245001,72936.15055511026
155000.0,155086.4818007537,142501.00344865432
81787.0,162323.41980000504,105721.44418866497
161000.0,165596.0376303384,153405.44866767692
74351.0,111034.68831278838,93123.62958546772
89722.0,78084.47290151515,92316.714346874
49261.0,63617.872468503716,71280.74901817329
48468.0,15576.786426305158,20833.600224282294
148966.0,110832.91210366724,95937.67855125265
53545.0,59167.25363879598,49081.40368383009
144000.0,158573.01367006556,154972.26598915824
135000.0,156584.9628730236,140870.91009582632
112444.0,66919.01284415134,76097.93785521918
67869.0,66763.25802963115,58482.307612718025
125087.0,114317.51050367687,100880.42406959926
43122.0,38752.1729331859,41058.1336552751
21734.0,64170.22978028705,52215.03832679273
140000.0,105058.51439980643,133883.50818050705
118962.0,120140.59307365953,99390.89887139302
121169.0,3148.67129207557,8269.779565945428
47119.0,43941.807321900305,37501.618488491884
89722.0,126135.7388940526,100516.89135824429
42207.0,64685.796954595906,80332.7813677861
160000.0,160539.90833536882,147138.17938175163
15794.0,19973.471720687652,34916.77175915152
85672.0,66420.18077055698,72210.17663800217
120000.0,148707.34714468272,140058.21934859938
80000.0,140688.39107279072,133790.95006267406
125000.0,142922.66555479067,130657.31541971143
53545.0,33701.93689454328,30970.446368961908
64254.0,87601.16804761904,74008.98276950672
200000.0,193816.28575061017,187572.615367649
32127.0,25113.11558714674,29667.53188108527
69608.0,61907.273976190474,70508.9495146762
85655.0,82593.46152879008,80269.50533643943
74963.0,90036.55092650365,60353.91901153391
150000.0,125300.79948481824,133036.82348841973
3780.0,48885.462012546704,42750.85836655813
72821.0,93796.94109390647,86890.20057328149
81787.0,97400.28058870861,87610.48687379679
11772.0,29992.76872645959,38050.40640211416
3367.0,62378.22316666666,86086.36361390848
73396.0,88494.12080574002,80005.01240742435
38267.0,19973.471720687652,34916.77175915152
86897.0,91156.55414285715,138241.74623124837
96381.0,96292.47023997483,88393.74186341614
117500.0,134011.2517890158,137800.55148421036
83000.0,98278.79927002208,128336.37152397574
29081.0,16012.706077315135,27164.14554155425
130000.0,125300.79948481824,133036.82348841973
6058.0,15273.773124919226,19266.782902800987
30431.0,60558.64003338536,48573.719887829146
160000.0,163814.6617082997,144004.54473878897
41464.0,38752.1729331859,41058.1336552751
250000.0,161590.9300542253,158105.90063212087
107090.0,29992.76872645959,38050.40640211416
111724.0,97654.96573326911,97504.49587273397
69608.0,54189.99683878993,57193.38098999441
55862.0,75828.9222172951,71622.72798180586
50000.0,142338.96187439773,134300.82643728403
82000.0,144764.18774521668,136170.45813138236
195000.0,166681.10847176024,145571.3620602703
7872.0,18944.765514797717,21125.1346754197
120026.0,91360.39887466382,113395.28120320191
53545.0,69388.80403679502,59985.84890285268
36410.0,55408.93203571428,57255.5321476077
64254.0,97921.36661183264,94796.99670554615
106019.0,98964.02853155177,96363.81402702746
146483.0,84045.16996726762,84969.9573008834
5089.0,10969.510396796713,17699.96558131966
3594.0,41244.49469805194,53685.23034495866
107090.0,61904.49966666667,79190.97464834621
180000.0,167876.41672216673,169827.7484567445
117931.0,97654.96573326911,97504.49587273397
24345.0,47799.6430226167,39172.81595894122
48190.0,48885.462012546704,42750.85836655813
54616.0,65051.31412038633,72725.56864860292
130000.0,152277.0917682217,137737.2754528637
105579.0,109411.37821825396,103278.66008861002
103877.0,84649.40905696634,75343.81128096482
102806.0,100789.43864582639,98846.07110318466
9638.0,44267.179507899156,57296.12999744331
74963.0,90472.06560457259,78477.44592392746
58899.0,93796.94109390647,86890.20057328149
74131.0,157444.81164618544,155726.3925634126
250000.0,168348.59546342335,153468.7246990236
29081.0,15576.786426305158,20833.600224282294
52474.0,24180.838231421953,36483.589080632846
5654.0,29992.76872645959,38050.40640211416
21418.0,33801.30874085719,38314.30923571885
42836.0,53795.620773679955,44317.67568803946
2101.0,19973.471720687652,34916.77175915152
225000.0,167886.55234348212,156539.08331063954
19476.0,32680.18052103723,34472.363994497246
130000.0,152221.13436855123,139304.09277434502
21984.0,33701.93689454328,30970.446368961908
82458.0,88494.12080574002,80005.01240742435
142000.0,123488.9754940461,125956.86345526746
245000.0,160539.90833536882,147138.17938175163
59989.0,47406.512556653426,35670.89833340588
74963.0,80294.40146080799,73776.9939594835
57562.0,66763.25802963115,58482.307612718025
108000.0,144011.64349842095,165127.29649230055
82000.0,121402.04457186902,131470.0061669384
146194.0,59052.21621978251,55348.67296975538
33198.0,54969.96741426873,43873.05504949371
55862.0,99145.53482929303,91237.22658680868
77104.0,61471.567750463124,67509.7246735582
16063.0,29408.942918346747,28100.714559603948
38552.0,47280.993272537096,40635.25313145453
50719.0,42578.827909105734,45440.0852448665
170000.0,155086.4818007537,142501.00344865432
79369.0,75135.94925166621,87982.35278639372
77644.0,77606.22318565646,86352.25943356572
42836.0,61224.4136606789,53781.85564827407
177500.0,176379.05262843907,164436.44594939283
93168.0,129539.52957338499,106743.43374193793
66036.0,50635.52723039983,57204.701308950374
58000.0,125300.79948481824,133036.82348841973
55764.0,77918.12752810054,88423.17762102376
47119.0,48002.49889461413,53996.47031568509
42836.0,55549.83050180376,50112.29608310877
35889.0,73653.42266899621,54825.19324024209
200000.0,144764.18774521668,136170.45813138236
48190.0,57591.2275704367,74355.6620014309
81120.0,64170.22978028705,52215.03832679273
200000.0,121402.04457186902,131470.0061669384
64254.0,69296.08837074207,75407.08731231149
71392.0,110123.38639285715,113796.16293383195
3475.0,128898.65466666665,140804.98368088668
58898.0,61278.54993835621,67407.1978042271
120000.0,153988.48026420243,157293.20988489393
63183.0,71613.3986033139,65027.46759740102
167587.0,113918.13384577265,94370.86122977133
61878.0,39017.31458918858,40106.28070255198
210000.0,161590.9300542253,158105.90063212087
109000.0,156584.9628730236,140870.91009582632
200000.0,157619.8646107412,161239.5352750835
48190.0,47214.11067951493,39068.435809973205
34883.0,44224.99568518032,71652.01006829215
140000.0,159900.75369971825,169136.89791383682
175000.0,157519.54229840683,142437.72741730764
85504.0,113642.7508379656,110358.62012176227
120000.0,152221.13436855123,139304.09277434502
160000.0,182973.89946716386,156602.35934198624
110000.0,152277.0917682217,137737.2754528637
14540.0,15576.786426305158,20833.600224282294
66916.0,120140.59307365953,99390.89887139302
80690.0,71037.73741103342,78399.87364234109
89955.0,103960.65332079573,87941.62588416206
78709.0,53300.379964285705,29138.559452182722
296434.0,157519.54229840683,142437.72741730764
1625.0,12817.349861496117,24703.177083036622
37481.0,58033.597448232176,60327.015632957045
122217.0,76906.45183412144,91115.98742935636
110000.0,152277.0917682217,137737.2754528637
124138.0,71273.88317156682,77135.87069347678
124138.0,71273.88317156682,77135.87069347678
66342.0,61314.38740353663,57538.99761731529
195000.0,152221.13436855123,139304.09277434502
85000.0,52138.535355227694,53274.171852273124
142755.0,93593.62226851702,91556.8122639864
69608.0,52273.38235260586,47451.3103310021
2423.0,15576.786426305158,20833.600224282294
40694.0,51359.57574040736,48469.339738861134
170000.0,145916.27777777775,195709.51634767262
